
YEAR,MO,DY,HR,QV2M,RH2M,PRECTOTCORR,PS
2022,5,20,4,17.52,92.88,1.0,97.68
2022,5,20,5,17.33,92.5,0.55,97.72
2022,5,20,6,17.09,89.62,0.26,97.76
2022,5,20,7,16.72,82.44,0.11,97.79
2022,5,20,8,15.99,72.94,0.05,97.84
2022,5,20,9,15.5,65.75,0.01,97.83
2022,5,20,10,15.44,60.75,0.01,97.79
2022,5,20,11,15.62,58.38,0.02,97.7
2022,5,20,12,15.81,57.56,0.05,97.62
2022,5,20,13,16.05,58.06,0.1,97.52
2022,5,20,14,16.3,59.81,0.11,97.48
2022,5,20,15,16.6,63.19,0.15,97.45
2022,5,20,16,17.09,68.94,0.22,97.49
2022,5,20,17,17.7,77.5,0.37,97.56
2022,5,20,18,18.13,85.19,0.72,97.62
2022,5,20,19,18.25,88.75,1.52,97.71
2022,5,20,20,18.37,91.31,2.48,97.8
2022,5,20,21,18.55,93.06,3.22,97.86
2022,5,20,22,18.62,93.75,3.2,97.87
2022,5,20,23,18.55,94.06,2.5,97.85
2022,5,21,0,18.43,94.12,1.86,97.86
2022,5,21,1,18.25,94.19,1.53,97.8
2022,5,21,2,18.07,94.44,1.61,97.79
2022,5,21,3,17.82,94.56,1.87,97.79
2022,5,21,4,17.76,94.56,2.19,97.82
2022,5,21,5,17.76,94.56,2.42,97.87
2022,5,21,6,18.13,92.62,2.21,97.9
2022,5,21,7,18.07,90.06,1.77,97.96
2022,5,21,8,17.94,87.44,1.31,97.98
2022,5,21,9,17.76,84.38,0.79,97.99
2022,5,21,10,17.64,80.31,0.33,97.98
2022,5,21,11,17.46,76.31,0.04,97.88
2022,5,21,12,17.4,72.88,0.01,97.78
2022,5,21,13,17.46,70.0,0.03,97.73
2022,5,21,14,17.4,69.25,0.04,97.7
2022,5,21,15,17.46,71.0,0.05,97.71
2022,5,21,16,17.52,73.88,0.06,97.74
2022,5,21,17,17.94,80.31,0.09,97.8
2022,5,21,18,18.43,89.06,0.15,97.89
2022,5,21,19,18.37,91.5,0.2,97.96
2022,5,21,20,18.31,93.0,0.24,98.02
2022,5,21,21,18.19,93.19,0.25,98.02
2022,5,21,22,18.07,93.5,0.23,98.01
2022,5,21,23,17.94,93.81,0.25,97.94
2022,5,22,0,17.82,93.94,0.31,97.92
2022,5,22,1,17.7,93.75,0.37,97.9
2022,5,22,2,17.64,93.0,0.41,97.86
2022,5,22,3,17.64,92.5,0.51,97.88
2022,5,22,4,17.64,92.31,0.6,97.89
2022,5,22,5,17.7,92.62,0.69,97.92
2022,5,22,6,18.37,92.12,0.72,97.99
2022,5,22,7,18.31,88.69,0.86,98.02
2022,5,22,8,18.19,85.5,0.87,98.05
2022,5,22,9,17.88,81.75,0.86,98.06
2022,5,22,10,17.76,79.25,0.86,98.03
2022,5,22,11,17.7,77.38,0.83,97.98
2022,5,22,12,17.52,77.0,0.63,97.91
2022,5,22,13,17.4,77.81,0.48,97.81
2022,5,22,14,17.21,78.19,0.28,97.75
2022,5,22,15,17.15,79.94,0.23,97.73
2022,5,22,16,17.21,82.5,0.28,97.71
2022,5,22,17,17.4,86.38,0.61,97.7
2022,5,22,18,17.52,90.06,1.1,97.73
2022,5,22,19,17.52,90.88,1.76,97.78
2022,5,22,20,17.58,91.56,2.57,97.81
2022,5,22,21,17.52,91.94,3.25,97.85
2022,5,22,22,17.4,92.38,2.64,97.86
2022,5,22,23,17.33,92.62,1.89,97.82
2022,5,23,0,17.27,92.56,2.47,97.75
2022,5,23,1,17.21,93.12,3.45,97.72
2022,5,23,2,17.03,93.5,3.2,97.67
2022,5,23,3,16.85,93.5,2.17,97.67
2022,5,23,4,16.6,93.06,1.23,97.64
2022,5,23,5,16.42,92.56,1.03,97.69
2022,5,23,6,16.54,89.31,1.19,97.8
2022,5,23,7,16.48,83.69,0.72,97.84
2022,5,23,8,16.11,75.81,0.22,97.86
2022,5,23,9,15.99,70.06,0.06,97.85
2022,5,23,10,16.05,67.0,0.03,97.82
2022,5,23,11,16.11,64.75,0.01,97.74
2022,5,23,12,16.24,63.0,0.01,97.61
2022,5,23,13,16.24,62.06,0.01,97.48
2022,5,23,14,16.24,62.12,0.0,97.39
2022,5,23,15,16.36,63.94,0.0,97.35
2022,5,23,16,16.85,68.56,0.0,97.38
2022,5,23,17,17.27,74.62,0.01,97.47
2022,5,23,18,17.82,82.25,0.02,97.51
2022,5,23,19,17.82,84.06,0.01,97.57
2022,5,23,20,17.82,85.62,0.03,97.56
2022,5,23,21,17.88,86.69,0.14,97.57
2022,5,23,22,17.94,87.69,0.43,97.58
2022,5,23,23,18.07,89.44,0.61,97.57
2022,5,24,0,18.13,91.44,0.68,97.51
2022,5,24,1,18.25,92.5,0.85,97.47
2022,5,24,2,18.25,93.44,0.95,97.45
2022,5,24,3,18.19,93.31,0.86,97.43
2022,5,24,4,17.94,93.25,0.63,97.44
2022,5,24,5,17.58,92.5,0.37,97.48
2022,5,24,6,17.88,88.94,0.17,97.56
2022,5,24,7,17.46,82.19,0.03,97.61
2022,5,24,8,16.6,73.62,0.0,97.65
2022,5,24,9,16.3,68.12,0.0,97.67
2022,5,24,10,16.36,65.0,0.02,97.66
2022,5,24,11,16.42,63.5,0.05,97.61
2022,5,24,12,16.48,63.56,0.05,97.51
2022,5,24,13,16.54,64.44,0.04,97.43
2022,5,24,14,16.54,65.62,0.01,97.34
2022,5,24,15,16.6,68.19,0.0,97.32
2022,5,24,16,16.72,71.44,0.0,97.32
2022,5,24,17,17.33,77.81,0.0,97.35
2022,5,24,18,17.76,86.44,0.0,97.4
2022,5,24,19,17.7,87.75,0.0,97.44
2022,5,24,20,17.46,84.38,0.04,97.57
2022,5,24,21,17.7,85.31,0.15,97.66
2022,5,24,22,17.58,86.38,0.12,97.71
2022,5,24,23,17.64,88.69,0.12,97.67
2022,5,25,0,17.58,90.25,0.15,97.58
2022,5,25,1,17.64,92.06,0.26,97.47
2022,5,25,2,17.7,93.31,0.42,97.46
2022,5,25,3,17.76,93.81,0.47,97.49
2022,5,25,4,17.76,94.19,0.38,97.52
2022,5,25,5,17.94,94.69,0.34,97.58
2022,5,25,6,18.68,92.19,0.51,97.63
2022,5,25,7,18.62,87.0,0.39,97.7
2022,5,25,8,18.19,80.25,0.3,97.73
2022,5,25,9,17.88,74.94,0.29,97.77
2022,5,25,10,17.88,72.81,0.31,97.74
2022,5,25,11,17.94,70.94,0.31,97.66
2022,5,25,12,17.82,69.81,0.19,97.55
2022,5,25,13,17.64,68.69,0.08,97.47
2022,5,25,14,17.4,68.25,0.04,97.43
2022,5,25,15,17.4,69.56,0.05,97.43
2022,5,25,16,17.58,73.0,0.08,97.44
2022,5,25,17,18.07,79.12,0.07,97.51
2022,5,25,18,18.62,86.12,0.06,97.56
2022,5,25,19,18.49,87.38,0.07,97.61
2022,5,25,20,18.31,87.44,0.11,97.66
2022,5,25,21,18.13,87.12,0.15,97.7
2022,5,25,22,17.94,86.94,0.21,97.71
2022,5,25,23,18.01,87.81,0.37,97.68
2022,5,26,0,18.07,89.44,0.77,97.61
2022,5,26,1,18.13,91.06,1.68,97.58
2022,5,26,2,18.19,91.75,2.76,97.59
2022,5,26,3,18.07,90.94,3.07,97.59
2022,5,26,4,17.94,88.94,2.85,97.62
2022,5,26,5,18.07,89.38,2.34,97.68
2022,5,26,6,18.8,91.56,2.1,97.74
2022,5,26,7,19.23,89.62,1.99,97.79
2022,5,26,8,19.35,87.69,1.92,97.84
2022,5,26,9,19.53,86.56,1.7,97.84
2022,5,26,10,19.41,83.06,1.46,97.83
2022,5,26,11,19.41,80.88,1.21,97.78
2022,5,26,12,19.35,80.69,1.09,97.7
2022,5,26,13,19.41,82.12,0.85,97.64
2022,5,26,14,19.47,84.25,0.78,97.56
2022,5,26,15,19.47,86.75,0.54,97.54
2022,5,26,16,19.59,90.0,0.58,97.54
2022,5,26,17,19.71,93.0,0.65,97.59
2022,5,26,18,19.47,94.69,0.66,97.64
2022,5,26,19,19.35,95.19,0.7,97.69
2022,5,26,20,19.23,95.12,0.81,97.76
2022,5,26,21,19.17,95.19,0.78,97.8
2022,5,26,22,19.04,95.44,0.94,97.8
2022,5,26,23,18.98,95.5,1.02,97.75
2022,5,27,0,18.86,95.12,1.08,97.68
2022,5,27,1,18.74,94.81,1.1,97.62
2022,5,27,2,18.68,94.94,1.06,97.61
2022,5,27,3,18.49,94.19,0.96,97.62
2022,5,27,4,18.31,93.5,0.62,97.64
2022,5,27,5,18.13,92.69,0.43,97.66
2022,5,27,6,18.8,92.5,0.32,97.7
2022,5,27,7,18.92,88.0,0.3,97.74
2022,5,27,8,19.23,81.06,0.33,97.73
2022,5,27,9,18.55,74.75,0.28,97.74
2022,5,27,10,18.37,71.94,0.31,97.71
2022,5,27,11,18.43,71.0,0.32,97.68
2022,5,27,12,18.43,70.88,0.38,97.59
2022,5,27,13,18.49,71.31,0.37,97.54
2022,5,27,14,18.55,72.5,0.42,97.5
2022,5,27,15,18.86,75.44,0.35,97.5
2022,5,27,16,19.41,79.94,0.43,97.54
2022,5,27,17,19.35,83.12,0.4,97.57
2022,5,27,18,19.84,91.19,0.37,97.62
2022,5,27,19,19.53,91.81,0.46,97.66
2022,5,27,20,19.29,91.88,0.43,97.72
2022,5,27,21,19.1,91.88,0.41,97.74
2022,5,27,22,18.98,91.81,0.33,97.73
2022,5,27,23,18.74,91.12,0.37,97.67
2022,5,28,0,18.55,90.5,0.34,97.58
2022,5,28,1,18.37,90.19,0.35,97.51
2022,5,28,2,18.19,90.31,0.32,97.48
2022,5,28,3,18.07,90.81,0.33,97.46
2022,5,28,4,17.76,90.69,0.19,97.48
2022,5,28,5,17.52,89.88,0.12,97.5
2022,5,28,6,18.07,87.25,0.13,97.57
2022,5,28,7,18.25,81.19,0.15,97.64
2022,5,28,8,17.94,75.25,0.17,97.65
2022,5,28,9,18.13,72.88,0.2,97.67
2022,5,28,10,18.31,71.0,0.27,97.63
2022,5,28,11,18.31,69.5,0.25,97.56
2022,5,28,12,18.25,67.94,0.25,97.46
2022,5,28,13,18.13,67.12,0.26,97.38
2022,5,28,14,18.19,68.0,0.31,97.32
2022,5,28,15,18.55,72.19,0.33,97.31
2022,5,28,16,19.1,78.44,0.42,97.36
2022,5,28,17,19.35,84.56,0.59,97.42
2022,5,28,18,19.53,91.31,0.61,97.48
2022,5,28,19,19.53,93.56,0.44,97.52
2022,5,28,20,19.35,94.25,0.45,97.53
2022,5,28,21,19.17,94.44,0.48,97.57
2022,5,28,22,19.04,94.56,0.53,97.56
2022,5,28,23,18.92,94.62,0.58,97.55
2022,5,29,0,18.8,94.81,0.64,97.5
2022,5,29,1,18.68,94.44,0.72,97.46
2022,5,29,2,18.49,93.69,0.96,97.42
2022,5,29,3,18.19,93.12,0.84,97.4
2022,5,29,4,17.88,92.0,0.48,97.4
2022,5,29,5,17.64,89.62,0.26,97.46
2022,5,29,6,18.13,89.69,0.15,97.52
2022,5,29,7,17.94,85.0,0.17,97.55
2022,5,29,8,17.46,77.25,0.16,97.6
2022,5,29,9,17.7,75.0,0.19,97.62
2022,5,29,10,18.13,73.88,0.33,97.57
2022,5,29,11,18.43,74.5,0.38,97.52
2022,5,29,12,18.68,75.25,0.47,97.46
2022,5,29,13,18.74,75.56,0.44,97.4
2022,5,29,14,18.74,76.31,0.46,97.35
2022,5,29,15,18.62,77.88,0.44,97.31
2022,5,29,16,18.68,81.44,0.44,97.32
2022,5,29,17,18.98,87.38,0.42,97.38
2022,5,29,18,19.04,91.75,0.46,97.43
2022,5,29,19,18.86,92.69,0.47,97.5
2022,5,29,20,18.68,92.69,0.51,97.54
2022,5,29,21,18.49,92.62,0.62,97.57
2022,5,29,22,18.31,92.38,0.73,97.59
2022,5,29,23,18.13,92.19,0.73,97.55
2022,5,30,0,17.94,92.69,0.65,97.47
2022,5,30,1,17.76,92.62,0.58,97.42
2022,5,30,2,17.46,92.31,0.54,97.41
2022,5,30,3,17.27,91.38,0.79,97.46
2022,5,30,4,17.09,89.62,0.83,97.5
2022,5,30,5,17.15,90.19,0.46,97.53
2022,5,30,6,17.94,92.12,0.37,97.59
2022,5,30,7,17.94,88.81,0.45,97.62
2022,5,30,8,17.88,86.31,0.41,97.64
2022,5,30,9,17.7,82.38,0.4,97.65
2022,5,30,10,17.58,78.75,0.43,97.63
2022,5,30,11,17.4,76.44,0.4,97.58
2022,5,30,12,17.33,75.12,0.4,97.51
2022,5,30,13,17.33,74.62,0.32,97.45
2022,5,30,14,17.27,74.94,0.29,97.4
2022,5,30,15,17.33,76.25,0.25,97.38
2022,5,30,16,17.64,79.5,0.25,97.41
2022,5,30,17,17.88,83.75,0.26,97.44
2022,5,30,18,17.94,89.19,0.14,97.5
2022,5,30,19,17.76,89.94,0.06,97.56
2022,5,30,20,17.64,90.31,0.03,97.59
2022,5,30,21,17.58,91.0,0.02,97.61
2022,5,30,22,17.52,92.19,0.07,97.62
2022,5,30,23,17.58,93.25,0.22,97.64
2022,5,31,0,17.58,93.75,0.4,97.57
2022,5,31,1,17.52,94.38,0.48,97.52
2022,5,31,2,17.4,94.69,0.45,97.52
2022,5,31,3,17.33,94.31,0.45,97.49
2022,5,31,4,17.21,93.38,0.35,97.52
2022,5,31,5,17.21,92.75,0.28,97.54
2022,5,31,6,17.88,90.94,0.35,97.57
2022,5,31,7,17.52,82.81,0.39,97.62
2022,5,31,8,17.09,78.5,0.53,97.67
2022,5,31,9,17.33,77.44,0.52,97.68
2022,5,31,10,17.64,76.31,0.47,97.66
2022,5,31,11,17.82,75.88,0.42,97.63
2022,5,31,12,18.01,76.0,0.31,97.55
2022,5,31,13,18.07,76.06,0.31,97.47
2022,5,31,14,18.13,77.06,0.24,97.43
2022,5,31,15,18.25,78.81,0.25,97.41
2022,5,31,16,18.43,82.12,0.34,97.42
2022,5,31,17,18.86,87.62,0.32,97.47
2022,5,31,18,18.86,92.5,0.35,97.53
2022,5,31,19,18.68,93.38,0.24,97.6
2022,5,31,20,18.55,93.31,0.22,97.64
2022,5,31,21,18.49,93.5,0.3,97.7
2022,5,31,22,18.43,94.06,0.22,97.7
2022,5,31,23,18.43,94.25,0.22,97.66
2022,6,1,0,18.37,94.44,0.17,97.57
2022,6,1,1,18.31,94.56,0.16,97.5
2022,6,1,2,18.19,94.62,0.1,97.48
2022,6,1,3,17.88,94.06,0.11,97.48
2022,6,1,4,17.64,93.75,0.07,97.48
2022,6,1,5,17.46,93.44,0.05,97.52
2022,6,1,6,18.07,91.06,0.03,97.56
2022,6,1,7,17.88,84.88,0.03,97.6
2022,6,1,8,17.27,76.88,0.01,97.63
2022,6,1,9,17.15,72.0,0.01,97.61
2022,6,1,10,17.33,69.56,0.03,97.59
2022,6,1,11,17.46,68.44,0.07,97.53
2022,6,1,12,17.46,68.69,0.08,97.46
2022,6,1,13,17.52,69.81,0.15,97.38
2022,6,1,14,17.58,71.25,0.12,97.32
2022,6,1,15,17.58,73.0,0.13,97.28
2022,6,1,16,17.82,76.88,0.26,97.32
2022,6,1,17,18.25,83.81,0.33,97.38
2022,6,1,18,18.31,90.19,0.31,97.43
2022,6,1,19,18.25,91.88,0.34,97.5
2022,6,1,20,18.13,93.19,0.33,97.53
2022,6,1,21,18.07,93.81,0.36,97.57
2022,6,1,22,18.01,94.0,0.36,97.57
2022,6,1,23,17.88,93.75,0.5,97.54
2022,6,2,0,17.7,93.81,0.78,97.47
2022,6,2,1,17.52,93.38,1.03,97.41
2022,6,2,2,17.58,94.0,1.31,97.37
2022,6,2,3,17.7,93.75,1.02,97.39
2022,6,2,4,17.64,93.19,1.28,97.39
2022,6,2,5,17.46,92.88,1.05,97.44
2022,6,2,6,17.76,91.5,0.85,97.5
2022,6,2,7,17.82,89.06,0.68,97.59
2022,6,2,8,17.58,84.5,0.63,97.61
2022,6,2,9,17.52,80.25,0.69,97.66
2022,6,2,10,17.4,77.88,0.55,97.65
2022,6,2,11,17.4,76.0,0.42,97.59
2022,6,2,12,17.33,74.25,0.31,97.53
2022,6,2,13,17.33,73.25,0.21,97.44
2022,6,2,14,17.21,73.12,0.18,97.39
2022,6,2,15,17.21,74.69,0.17,97.36
2022,6,2,16,17.4,77.94,0.2,97.37
2022,6,2,17,17.82,84.19,0.31,97.39
2022,6,2,18,18.01,90.5,0.31,97.43
2022,6,2,19,17.88,92.12,0.17,97.53
2022,6,2,20,17.82,92.81,0.19,97.58
2022,6,2,21,17.76,93.44,0.24,97.6
2022,6,2,22,17.64,93.38,0.31,97.63
2022,6,2,23,17.52,93.44,0.28,97.6
2022,6,3,0,17.46,93.69,0.39,97.54
2022,6,3,1,17.4,93.62,0.43,97.46
2022,6,3,2,17.4,93.81,0.46,97.44
2022,6,3,3,17.33,94.06,0.45,97.44
2022,6,3,4,17.27,94.12,0.49,97.45
2022,6,3,5,17.27,93.88,0.45,97.47
2022,6,3,6,18.25,92.06,0.43,97.52
2022,6,3,7,18.43,89.06,0.38,97.58
2022,6,3,8,18.25,84.88,0.4,97.62
2022,6,3,9,18.19,81.31,0.56,97.61
2022,6,3,10,18.25,79.44,0.61,97.59
2022,6,3,11,18.31,78.44,0.69,97.55
2022,6,3,12,18.31,77.62,0.65,97.5
2022,6,3,13,18.25,78.06,0.55,97.42
2022,6,3,14,18.25,78.81,0.52,97.36
2022,6,3,15,18.25,80.5,0.54,97.31
2022,6,3,16,18.43,84.56,0.61,97.32
2022,6,3,17,18.74,90.44,0.63,97.38
2022,6,3,18,18.86,94.62,0.64,97.42
2022,6,3,19,18.92,95.44,0.8,97.51
2022,6,3,20,18.98,95.94,0.83,97.57
2022,6,3,21,19.04,96.19,0.89,97.59
2022,6,3,22,19.1,96.5,1.06,97.59
2022,6,3,23,19.04,96.38,0.89,97.55
2022,6,4,0,18.98,96.31,0.89,97.47
2022,6,4,1,18.74,96.12,0.71,97.41
2022,6,4,2,18.43,95.69,0.55,97.4
2022,6,4,3,18.19,95.0,0.46,97.44
2022,6,4,4,18.01,94.88,0.37,97.44
2022,6,4,5,17.88,94.56,0.27,97.48
2022,6,4,6,18.49,93.38,0.18,97.51
2022,6,4,7,18.49,90.06,0.14,97.55
2022,6,4,8,18.19,84.94,0.1,97.59
2022,6,4,9,17.76,77.62,0.11,97.6
2022,6,4,10,17.7,73.5,0.13,97.58
2022,6,4,11,17.88,72.0,0.16,97.53
2022,6,4,12,18.13,72.44,0.21,97.48
2022,6,4,13,18.31,73.81,0.31,97.43
2022,6,4,14,18.43,76.56,0.36,97.38
2022,6,4,15,18.49,80.06,0.43,97.36
2022,6,4,16,18.62,84.31,0.44,97.35
2022,6,4,17,18.86,89.5,0.55,97.38
2022,6,4,18,18.98,94.0,0.56,97.39
2022,6,4,19,18.86,94.5,0.46,97.43
2022,6,4,20,18.8,94.75,0.53,97.49
2022,6,4,21,18.74,95.25,0.62,97.53
2022,6,4,22,18.68,95.44,0.73,97.56
2022,6,4,23,18.74,95.44,0.86,97.53
2022,6,5,0,18.74,95.56,0.93,97.48
2022,6,5,1,18.68,95.75,0.98,97.4
2022,6,5,2,18.62,95.75,0.95,97.37
2022,6,5,3,18.49,95.5,0.93,97.36
2022,6,5,4,18.37,94.44,1.02,97.43
2022,6,5,5,18.37,94.12,1.03,97.51
2022,6,5,6,19.04,93.75,1.09,97.59
2022,6,5,7,19.1,89.5,1.08,97.63
2022,6,5,8,18.92,84.25,0.98,97.69
2022,6,5,9,18.19,80.31,0.69,97.68
2022,6,5,10,18.25,80.31,0.56,97.67
2022,6,5,11,18.31,79.94,0.48,97.6
2022,6,5,12,18.31,80.62,0.43,97.55
2022,6,5,13,18.37,81.56,0.47,97.51
2022,6,5,14,18.37,82.94,0.39,97.45
2022,6,5,15,18.31,84.44,0.38,97.42
2022,6,5,16,18.31,86.06,0.38,97.44
2022,6,5,17,18.43,89.75,0.47,97.48
2022,6,5,18,18.49,93.88,0.48,97.51
2022,6,5,19,18.25,94.31,0.48,97.61
2022,6,5,20,18.07,94.25,0.5,97.68
2022,6,5,21,17.88,93.88,0.44,97.74
2022,6,5,22,17.64,93.25,0.37,97.73
2022,6,5,23,17.46,93.06,0.25,97.66
2022,6,6,0,17.27,92.31,0.2,97.58
2022,6,6,1,17.09,91.69,0.13,97.49
2022,6,6,2,16.91,91.12,0.07,97.46
2022,6,6,3,16.78,90.81,0.05,97.44
2022,6,6,4,16.72,89.5,0.05,97.48
2022,6,6,5,16.66,89.38,0.05,97.51
2022,6,6,6,17.33,88.88,0.06,97.6
2022,6,6,7,17.09,82.44,0.05,97.64
2022,6,6,8,17.27,79.31,0.1,97.7
2022,6,6,9,17.58,78.19,0.31,97.74
2022,6,6,10,17.94,78.88,0.56,97.74
2022,6,6,11,18.13,79.5,0.93,97.7
2022,6,6,12,18.07,79.81,1.0,97.65
2022,6,6,13,18.01,79.94,0.77,97.57
2022,6,6,14,17.88,80.25,0.4,97.53
2022,6,6,15,17.76,80.69,0.2,97.52
2022,6,6,16,17.52,81.5,0.12,97.52
2022,6,6,17,17.52,85.25,0.09,97.59
2022,6,6,18,17.58,91.12,0.04,97.63
2022,6,6,19,17.33,92.12,0.02,97.69
2022,6,6,20,17.15,92.25,0.03,97.75
2022,6,6,21,17.03,92.19,0.03,97.78
2022,6,6,22,16.97,91.69,0.04,97.76
2022,6,6,23,16.85,90.69,0.05,97.71
2022,6,7,0,16.78,89.25,0.08,97.63
2022,6,7,1,16.66,88.31,0.11,97.6
2022,6,7,2,16.66,89.56,0.13,97.57
2022,6,7,3,16.66,90.62,0.1,97.56
2022,6,7,4,16.6,91.38,0.1,97.57
2022,6,7,5,16.72,92.25,0.15,97.61
2022,6,7,6,17.33,91.38,0.22,97.67
2022,6,7,7,17.64,88.5,0.29,97.71
2022,6,7,8,17.76,84.19,0.37,97.75
2022,6,7,9,17.94,81.5,0.37,97.76
2022,6,7,10,18.13,80.12,0.55,97.73
2022,6,7,11,18.25,79.44,0.81,97.7
2022,6,7,12,18.31,79.38,0.89,97.62
2022,6,7,13,18.37,79.12,0.91,97.54
2022,6,7,14,18.31,78.62,0.83,97.47
2022,6,7,15,18.25,79.12,0.68,97.43
2022,6,7,16,18.62,83.19,0.61,97.46
2022,6,7,17,19.04,88.94,0.68,97.49
2022,6,7,18,19.1,93.94,0.67,97.54
2022,6,7,19,18.98,94.94,0.59,97.6
2022,6,7,20,18.74,95.19,0.5,97.64
2022,6,7,21,18.49,95.25,0.39,97.66
2022,6,7,22,18.37,95.5,0.33,97.67
2022,6,7,23,18.25,95.88,0.41,97.62
2022,6,8,0,18.13,95.81,0.68,97.53
2022,6,8,1,18.07,95.38,1.61,97.46
2022,6,8,2,18.01,95.25,5.86,97.38
2022,6,8,3,17.76,95.88,12.43,97.36
2022,6,8,4,17.58,95.94,14.58,97.39
2022,6,8,5,17.46,95.94,11.45,97.46
2022,6,8,6,17.88,95.0,7.69,97.52
2022,6,8,7,18.07,93.56,5.6,97.59
2022,6,8,8,18.07,90.81,4.17,97.68
2022,6,8,9,17.94,87.56,2.98,97.71
2022,6,8,10,17.7,85.0,2.17,97.71
2022,6,8,11,17.52,82.88,1.02,97.7
2022,6,8,12,17.58,81.19,0.27,97.6
2022,6,8,13,17.64,77.62,0.14,97.52
2022,6,8,14,17.4,74.19,0.07,97.42
2022,6,8,15,17.33,73.5,0.07,97.38
2022,6,8,16,17.4,75.19,0.08,97.41
2022,6,8,17,17.82,80.88,0.12,97.46
2022,6,8,18,18.07,87.81,0.12,97.52
2022,6,8,19,17.88,89.12,0.13,97.57
2022,6,8,20,17.76,89.94,0.15,97.65
2022,6,8,21,17.64,90.69,0.19,97.7
2022,6,8,22,17.52,90.75,0.19,97.72
2022,6,8,23,17.46,91.81,0.18,97.68
2022,6,9,0,17.4,92.75,0.24,97.61
2022,6,9,1,17.27,92.56,0.3,97.57
2022,6,9,2,17.27,92.5,0.83,97.54
2022,6,9,3,17.33,92.88,1.14,97.56
2022,6,9,4,17.21,93.19,0.88,97.59
2022,6,9,5,17.21,93.19,0.75,97.61
2022,6,9,6,17.88,92.31,0.5,97.67
2022,6,9,7,18.07,87.62,0.28,97.71
2022,6,9,8,17.82,81.25,0.17,97.72
2022,6,9,9,17.46,75.12,0.14,97.73
2022,6,9,10,17.7,71.88,0.18,97.66
2022,6,9,11,18.07,70.38,0.2,97.6
2022,6,9,12,18.31,70.12,0.21,97.54
2022,6,9,13,18.55,70.62,0.3,97.47
2022,6,9,14,18.92,72.44,0.44,97.42
2022,6,9,15,19.41,76.44,0.57,97.39
2022,6,9,16,19.96,82.0,0.77,97.44
2022,6,9,17,20.2,88.0,0.88,97.52
2022,6,9,18,20.08,93.44,1.02,97.59
2022,6,9,19,19.96,95.31,1.2,97.71
2022,6,9,20,19.84,96.25,1.42,97.79
2022,6,9,21,19.53,96.31,1.58,97.84
2022,6,9,22,19.17,96.25,1.45,97.84
2022,6,9,23,18.55,95.69,1.09,97.84
2022,6,10,0,18.13,95.25,0.8,97.77
2022,6,10,1,17.7,93.44,0.69,97.72
2022,6,10,2,17.27,91.69,0.64,97.68
2022,6,10,3,17.09,92.38,0.58,97.7
2022,6,10,4,16.91,92.88,0.55,97.68
2022,6,10,5,16.54,92.0,0.52,97.72
2022,6,10,6,16.42,89.06,0.39,97.76
2022,6,10,7,15.44,81.12,0.24,97.8
2022,6,10,8,14.53,68.69,0.1,97.8
2022,6,10,9,14.22,61.88,0.02,97.78
2022,6,10,10,14.4,59.5,0.0,97.74
2022,6,10,11,14.89,58.5,0.0,97.65
2022,6,10,12,15.5,58.81,0.0,97.58
2022,6,10,13,16.11,59.75,0.0,97.53
2022,6,10,14,16.48,60.75,0.05,97.49
2022,6,10,15,17.03,64.31,0.13,97.46
2022,6,10,16,17.82,69.94,0.25,97.49
2022,6,10,17,18.13,75.75,0.26,97.56
2022,6,10,18,18.74,85.06,0.31,97.63
2022,6,10,19,18.49,86.38,0.31,97.66
2022,6,10,20,18.13,85.81,0.35,97.69
2022,6,10,21,17.76,85.38,0.38,97.76
2022,6,10,22,17.52,86.44,0.34,97.75
2022,6,10,23,17.27,86.88,0.31,97.73
2022,6,11,0,17.09,88.0,0.23,97.67
2022,6,11,1,16.85,89.12,0.16,97.62
2022,6,11,2,16.66,89.69,0.13,97.56
2022,6,11,3,16.36,89.69,0.06,97.57
2022,6,11,4,15.93,88.75,0.02,97.58
2022,6,11,5,15.69,87.81,0.0,97.59
2022,6,11,6,16.48,84.38,0.0,97.63
2022,6,11,7,16.48,75.06,0.0,97.67
2022,6,11,8,15.93,66.81,0.0,97.68
2022,6,11,9,16.05,63.69,0.0,97.67
2022,6,11,10,16.36,62.06,0.0,97.62
2022,6,11,11,16.6,61.19,0.01,97.56
2022,6,11,12,16.85,61.25,0.07,97.49
2022,6,11,13,16.97,63.19,0.15,97.41
2022,6,11,14,17.4,67.81,0.5,97.37
2022,6,11,15,18.01,73.94,0.83,97.35
2022,6,11,16,17.76,75.94,1.11,97.38
2022,6,11,17,17.52,78.88,1.25,97.42
2022,6,11,18,17.88,84.31,1.51,97.49
2022,6,11,19,17.94,87.38,2.29,97.59
2022,6,11,20,18.13,91.62,4.31,97.65
2022,6,11,21,18.01,94.06,6.7,97.68
2022,6,11,22,17.82,94.69,8.27,97.71
2022,6,11,23,17.46,94.19,8.09,97.71
2022,6,12,0,17.03,94.12,5.12,97.66
2022,6,12,1,16.6,93.69,1.74,97.64
2022,6,12,2,16.24,93.12,0.43,97.62
2022,6,12,3,15.99,92.38,0.15,97.64
2022,6,12,4,15.75,91.0,0.06,97.68
2022,6,12,5,15.5,89.62,0.01,97.7
2022,6,12,6,16.24,87.75,0.0,97.74
2022,6,12,7,15.93,80.12,0.0,97.78
2022,6,12,8,15.32,69.69,0.0,97.8
2022,6,12,9,14.89,63.94,0.0,97.8
